STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;44495
delete.cypher;TOTAL;44495

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;11

graphSetting.cypher;dataset loading;20748
graphSetting.cypher;TOTAL;20748

constraints.cypher;Partial Temporal Consistency;30
constraints.cypher;Partial Temporal Inconsistency;266
constraints.cypher;Total Temporal Inconsistency;218
constraints.cypher;C1 - birthDateConflict;1262
constraints.cypher;C1-1 - birthDateConflictPolarity;316
constraints.cypher;C2 - deathDateConflict;564
constraints.cypher;C2-1 - deathDateConflictPolarity;184
constraints.cypher;C3 - birthDeathConflict;705
constraints.cypher;C4 - birthPlayerConflict;93
constraints.cypher;C4 - birthPlayerConflict;1955
constraints.cypher;C5 - deathPlayerConflict;401
constraints.cypher;C6 - playerAgeConflict;2485
constraints.cypher;C7 - playerTooOldConflict;2796
constraints.cypher;C8 - twoTeamsConflict;327114
constraints.cypher;C14 - marriageConflict;991
constraints.cypher;C16 - birthMarriageConflict;184
constraints.cypher;C17 - deathMarriageConflict;224
constraints.cypher;C18 - playerCoachConflict;355
constraints.cypher;C19 - twoCompaniesConflict;144
constraints.cypher;C6 - playerAgeConflict;1483
constraints.cypher;TOTAL;341770

stats.cypher;Nb triplets;632
stats.cypher;Nb "o";244
stats.cypher;Nb "s";241
stats.cypher;nb "p";240
stats.cypher;Nb "p" links distribution;385
stats.cypher;Nb conflicts distribution;8263
stats.cypher;Nb temporal conflicts;6449
stats.cypher;Distribution of linked "o";358
results.cypher;mapping_Neo4j_wikidata;1357
results.cypher;inferredNodes;259
results.cypher;tCon_noConflicts;7
results.cypher;tCon_conflicts;9953
results.cypher;pCon_noConflicts;21310
results.cypher;pCon_conflicts;19586
results.cypher;pInc_noConflicts;21862
results.cypher;pInc_conflicts;20158
results.cypher;tInc_noConflicts;22262
results.cypher;tInc_conflicts;20419
